type,oc_year,oc_data,oc_county,oc_region
毒品,110,0401,臺北市,大同區
毒品,110,0401,臺北市,大同區
毒品,110,0401,臺北市,萬華區
毒品,110,0401,臺北市,文山區
毒品,110,0401,臺南市,永康區
毒品,110,0401,桃園市,八德區
毒品,110,0401,臺南市,東區
毒品,110,0401,苗栗縣,竹南鎮
毒品,110,0401,高雄市,路竹區
毒品,110,0401,臺北市,中山區
毒品,110,0401,高雄市,左營區
毒品,110,0401,臺中市,烏日區
毒品,110,0401,新北市,三重區
毒品,110,0401,臺北市,大同區
毒品,110,0401,苗栗縣,三義鄉
毒品,110,0401,臺南市,中西區
毒品,110,0401,雲林縣,虎尾鎮
毒品,110,0401,臺中市,北區
毒品,110,0401,桃園市,中壢區
毒品,110,0401,彰化縣,北斗鎮
毒品,110,0401,嘉義市,西區
毒品,110,0401,新北市,三重區
毒品,110,0401,新北市,鶯歌區
毒品,110,0401,臺南市,歸仁區
毒品,110,0401,高雄市,旗津區
毒品,110,0401,臺中市,太平區
毒品,110,0401,新北市,三重區
毒品,110,0401,臺北市,大同區
毒品,110,0401,新竹縣,竹東鎮
毒品,110,0401,新竹縣,竹東鎮
毒品,110,0401,臺中市,東區
毒品,110,0401,新北市,三重區
毒品,110,0401,南投縣,南投市
毒品,110,0401,花蓮縣,萬榮鄉
毒品,110,0401,新北市,蘆洲區
毒品,110,0401,宜蘭縣,宜蘭市
毒品,110,0401,新竹縣,芎林鄉
毒品,110,0401,臺北市,中山區
毒品,110,0401,臺南市,安南區
毒品,110,0401,臺南市,安南區
毒品,110,0401,桃園市,中壢區
毒品,110,0401,嘉義縣,中埔鄉
毒品,110,0401,基隆市,信義區
毒品,110,0402,屏東縣,屏東市
毒品,110,0402,新竹縣,湖口鄉
毒品,110,0402,臺南市,東區
毒品,110,0402,桃園市,新屋區
毒品,110,0402,新北市,中和區
毒品,110,0402,高雄市,大寮區
毒品,110,0402,臺中市,潭子區
毒品,110,0402,彰化縣,彰化市
毒品,110,0402,臺東縣,東河鄉
毒品,110,0402,高雄市,大寮區
毒品,110,0402,桃園市,桃園區
毒品,110,0402,新竹市,東區
毒品,110,0402,高雄市,鳥松區
毒品,110,0402,基隆市,信義區
毒品,110,0402,臺中市,太平區
毒品,110,0402,臺北市,士林區
毒品,110,0402,臺中市,大里區
毒品,110,0402,苗栗縣,竹南鎮
毒品,110,0402,臺北市,大同區
毒品,110,0402,臺北市,文山區
毒品,110,0402,臺北市,中山區
毒品,110,0402,新北市,新莊區
毒品,110,0402,臺中市,西屯區
毒品,110,0402,臺中市,大甲區
毒品,110,0402,雲林縣,西螺鎮
毒品,110,0402,桃園市,中壢區
毒品,110,0402,新北市,樹林區
毒品,110,0402,臺南市,永康區
毒品,110,0402,臺北市,大安區
毒品,110,0402,桃園市,中壢區
毒品,110,0402,臺中市,西屯區
毒品,110,0402,宜蘭縣,宜蘭市
毒品,110,0402,臺北市,中山區
毒品,110,0402,宜蘭縣,羅東鎮
毒品,110,0402,新北市,土城區
毒品,110,0402,臺中市,沙鹿區
毒品,110,0402,基隆市,仁愛區
毒品,110,0402,桃園市,八德區
毒品,110,0402,新北市,三重區
毒品,110,0402,新北市,三重區
毒品,110,0402,臺北市,萬華區
毒品,110,0402,臺北市,萬華區
毒品,110,0402,新北市,蘆洲區
毒品,110,0402,桃園市,八德區
毒品,110,0402,屏東縣,屏東市
毒品,110,0402,新北市,鶯歌區
毒品,110,0402,桃園市,大溪區
毒品,110,0402,臺中市,沙鹿區
毒品,110,0402,臺中市,東區
毒品,110,0402,新北市,三重區
毒品,110,0402,臺中市,南屯區
毒品,110,0402,新北市,貢寮區
毒品,110,0402,新北市,新店區
毒品,110,0402,花蓮縣,壽豐鄉
毒品,110,0402,嘉義縣,水上鄉
毒品,110,0402,屏東縣,春日鄉
毒品,110,0402,臺南市,安定區
毒品,110,0402,臺北市,內湖區
毒品,110,0402,嘉義縣,竹崎鄉
毒品,110,0402,臺南市,六甲區
毒品,110,0402,新北市,新莊區
毒品,110,0402,桃園市,桃園區
毒品,110,0402,新北市,中和區
毒品,110,0402,桃園市,龍潭區
毒品,110,0402,桃園市,龍潭區
毒品,110,0402,苗栗縣,公館鄉
毒品,110,0402,新北市,三重區
毒品,110,0402,桃園市,楊梅區
毒品,110,0402,桃園市,蘆竹區
毒品,110,0402,新北市,樹林區
毒品,110,0402,桃園市,桃園區
毒品,110,0402,桃園市,龍潭區
毒品,110,0402,新北市,樹林區
毒品,110,0402,新竹縣,關西鎮
毒品,110,0403,高雄市,鼓山區
毒品,110,0403,新北市,中和區
毒品,110,0403,苗栗縣,後龍鎮
毒品,110,0403,新北市,新莊區
毒品,110,0403,臺北市,信義區
毒品,110,0403,桃園市,桃園區
毒品,110,0403,臺東縣,臺東市
毒品,110,0403,臺南市,新化區
毒品,110,0403,桃園市,桃園區
毒品,110,0403,臺南市,學甲區
毒品,110,0403,高雄市,旗津區
毒品,110,0403,臺南市,新市區
毒品,110,0403,金門縣,金寧鄉
毒品,110,0403,桃園市,新屋區
毒品,110,0403,高雄市,旗津區
毒品,110,0403,臺中市,中區
毒品,110,0403,新竹市,東區
毒品,110,0403,金門縣,金城鎮
毒品,110,0403,南投縣,埔里鎮
毒品,110,0403,臺中市,神岡區
毒品,110,0403,臺北市,大安區
毒品,110,0403,新北市,板橋區
毒品,110,0403,高雄市,鳳山區
毒品,110,0403,彰化縣,員林市
毒品,110,0403,嘉義縣,朴子市
毒品,110,0403,桃園市,桃園區
毒品,110,0403,桃園市,中壢區
毒品,110,0403,桃園市,中壢區
毒品,110,0403,臺北市,松山區
毒品,110,0403,臺北市,中山區
毒品,110,0403,臺北市,中山區
毒品,110,0403,臺北市,北投區
毒品,110,0403,臺北市,大同區
毒品,110,0403,苗栗縣,頭份市
毒品,110,0403,臺北市,中山區
毒品,110,0403,高雄市,鳳山區
毒品,110,0403,高雄市,楠梓區
毒品,110,0403,新北市,新莊區
毒品,110,0403,桃園市,八德區
毒品,110,0403,臺南市,東區
毒品,110,0403,高雄市,三民區
毒品,110,0403,臺北市,中正區
毒品,110,0403,臺南市,中西區
毒品,110,0403,桃園市,龍潭區
毒品,110,0403,屏東縣,鹽埔鄉
毒品,110,0403,嘉義縣,竹崎鄉
毒品,110,0403,新北市,土城區
毒品,110,0403,臺中市,南區
毒品,110,0403,高雄市,苓雅區
毒品,110,0403,新北市,中和區
毒品,110,0403,新竹縣,竹東鎮
毒品,110,0403,臺中市,南屯區
毒品,110,0403,苗栗縣,頭份市
毒品,110,0403,新北市,蘆洲區
毒品,110,0403,新北市,瑞芳區
毒品,110,0403,臺北市,大同區
毒品,110,0403,臺北市,信義區
毒品,110,0403,臺北市,信義區
毒品,110,0403,桃園市,中壢區
毒品,110,0403,桃園市,八德區
毒品,110,0403,屏東縣,新埤鄉
毒品,110,0403,屏東縣,春日鄉
毒品,110,0403,新北市,鶯歌區
毒品,110,0403,臺北市,中山區
毒品,110,0403,南投縣,埔里鎮
毒品,110,0403,新北市,三重區
毒品,110,0403,桃園市,龜山區
毒品,110,0403,基隆市,安樂區
毒品,110,0403,屏東縣,竹田鄉
毒品,110,0403,新北市,深坑區
毒品,110,0403,桃園市,觀音區
毒品,110,0403,高雄市,六龜區
毒品,110,0403,新北市,深坑區
毒品,110,0403,臺北市,萬華區
毒品,110,0403,臺中市,北區
毒品,110,0403,嘉義市,東區
毒品,110,0403,基隆市,中山區
毒品,110,0403,高雄市,大寮區
毒品,110,0403,桃園市,桃園區
毒品,110,0403,桃園市,桃園區
毒品,110,0403,桃園市,八德區
毒品,110,0403,桃園市,八德區
毒品,110,0403,臺中市,大里區
毒品,110,0403,臺北市,萬華區
毒品,110,0404,高雄市,杉林區
毒品,110,0404,新北市,鶯歌區
毒品,110,0404,苗栗縣,大湖鄉
毒品,110,0404,南投縣,草屯鎮
毒品,110,0404,桃園市,桃園區
毒品,110,0404,嘉義市,東區
毒品,110,0404,臺南市,永康區
毒品,110,0404,嘉義縣,民雄鄉
毒品,110,0404,金門縣,金城鎮
毒品,110,0404,金門縣,金城鎮
毒品,110,0404,桃園市,桃園區
毒品,110,0404,高雄市,大寮區
毒品,110,0404,臺南市,永康區
毒品,110,0404,新北市,永和區
毒品,110,0404,苗栗縣,竹南鎮
毒品,110,0404,高雄市,三民區
毒品,110,0404,屏東縣,麟洛鄉
毒品,110,0404,臺中市,潭子區
毒品,110,0404,新北市,樹林區
毒品,110,0404,新北市,三重區
毒品,110,0404,新北市,三重區
毒品,110,0404,新北市,三重區
毒品,110,0404,新北市,三重區
毒品,110,0404,新北市,新莊區
毒品,110,0404,基隆市,仁愛區
毒品,110,0404,基隆市,七堵區
毒品,110,0404,臺北市,大安區
毒品,110,0404,桃園市,桃園區
毒品,110,0404,桃園市,桃園區
毒品,110,0404,桃園市,桃園區
毒品,110,0404,臺北市,萬華區
毒品,110,0404,桃園市,中壢區
毒品,110,0404,新竹縣,芎林鄉
毒品,110,0404,臺北市,信義區
毒品,110,0404,臺南市,安南區
毒品,110,0404,臺南市,安定區
毒品,110,0404,桃園市,中壢區
毒品,110,0404,新北市,板橋區
毒品,110,0404,新北市,三重區
毒品,110,0404,臺中市,北屯區
毒品,110,0404,桃園市,中壢區
毒品,110,0404,臺北市,大安區
毒品,110,0404,臺中市,太平區
毒品,110,0404,桃園市,中壢區
毒品,110,0404,桃園市,大溪區
毒品,110,0404,基隆市,七堵區
毒品,110,0404,新北市,板橋區
毒品,110,0404,新北市,淡水區
毒品,110,0404,臺南市,安南區
毒品,110,0404,高雄市,苓雅區
毒品,110,0404,屏東縣,來義鄉
毒品,110,0404,屏東縣,新埤鄉
毒品,110,0404,苗栗縣,苑裡鎮
毒品,110,0404,臺北市,信義區
毒品,110,0404,臺北市,士林區
毒品,110,0404,屏東縣,屏東市
毒品,110,0404,桃園市,中壢區
毒品,110,0404,臺北市,中正區
毒品,110,0404,雲林縣,褒忠鄉
毒品,110,0404,臺北市,中山區
毒品,110,0404,新北市,汐止區
毒品,110,0404,桃園市,龍潭區
毒品,110,0404,桃園市,龍潭區
毒品,110,0404,彰化縣,芬園鄉
毒品,110,0404,屏東縣,萬丹鄉
毒品,110,0404,臺中市,神岡區
毒品,110,0404,臺北市,中山區
毒品,110,0404,臺北市,中山區
毒品,110,0404,桃園市,中壢區
毒品,110,0404,臺北市,文山區
毒品,110,0404,花蓮縣,卓溪鄉
毒品,110,0404,桃園市,龜山區
毒品,110,0404,新北市,土城區
毒品,110,0404,桃園市,桃園區
毒品,110,0404,臺南市,學甲區
毒品,110,0404,新竹市,東區
毒品,110,0404,桃園市,八德區
毒品,110,0404,花蓮縣,卓溪鄉
毒品,110,0404,桃園市,桃園區
毒品,110,0404,高雄市,前鎮區
毒品,110,0404,南投縣,南投市
毒品,110,0404,桃園市,桃園區
毒品,110,0405,臺北市,大同區
毒品,110,0405,彰化縣,員林市
毒品,110,0405,臺中市,大甲區
毒品,110,0405,桃園市,桃園區
毒品,110,0405,彰化縣,員林市
毒品,110,0405,臺中市,北區
毒品,110,0405,屏東縣,新園鄉
毒品,110,0405,彰化縣,彰化市
毒品,110,0405,臺中市,烏日區
毒品,110,0405,臺南市,永康區
毒品,110,0405,臺南市,東區
毒品,110,0405,臺南市,仁德區
毒品,110,0405,基隆市,中山區
毒品,110,0405,基隆市,中山區
毒品,110,0405,臺中市,梧棲區
毒品,110,0405,新北市,新莊區
毒品,110,0405,南投縣,埔里鎮
毒品,110,0405,桃園市,桃園區
毒品,110,0405,屏東縣,屏東市
毒品,110,0405,高雄市,仁武區
毒品,110,0405,嘉義市,東區
毒品,110,0405,嘉義市,東區
毒品,110,0405,桃園市,八德區
毒品,110,0405,桃園市,中壢區
毒品,110,0405,臺南市,中西區
毒品,110,0405,臺南市,仁德區
毒品,110,0405,宜蘭縣,羅東鎮
毒品,110,0405,高雄市,大寮區
毒品,110,0405,花蓮縣,玉里鎮
毒品,110,0405,桃園市,龜山區
毒品,110,0405,臺北市,北投區
毒品,110,0405,苗栗縣,頭份市
毒品,110,0405,屏東縣,屏東市
毒品,110,0405,臺東縣,延平鄉
毒品,110,0405,高雄市,仁武區
毒品,110,0405,臺東縣,臺東市
毒品,110,0405,桃園市,龜山區
毒品,110,0405,新北市,三重區
毒品,110,0405,高雄市,岡山區
毒品,110,0405,臺北市,中山區
毒品,110,0405,桃園市,中壢區
毒品,110,0405,嘉義市,西區
毒品,110,0405,屏東縣,新園鄉
毒品,110,0405,臺北市,大安區
毒品,110,0405,臺北市,中正區
毒品,110,0405,臺北市,士林區
毒品,110,0405,臺南市,北區
毒品,110,0405,臺南市,中西區
毒品,110,0405,桃園市,桃園區
毒品,110,0405,臺中市,中區
毒品,110,0405,臺南市,白河區
毒品,110,0405,桃園市,龜山區
毒品,110,0405,新北市,中和區
毒品,110,0405,新北市,板橋區
毒品,110,0405,新北市,三重區
毒品,110,0405,臺北市,萬華區
毒品,110,0405,臺北市,萬華區
毒品,110,0405,臺北市,松山區
毒品,110,0405,臺中市,西屯區
毒品,110,0405,臺南市,安南區
毒品,110,0405,臺南市,南區
毒品,110,0405,新北市,樹林區
毒品,110,0405,桃園市,中壢區
毒品,110,0405,宜蘭縣,宜蘭市
毒品,110,0405,臺北市,大安區
毒品,110,0405,高雄市,仁武區
毒品,110,0405,臺北市,大同區
毒品,110,0405,臺中市,中區
毒品,110,0405,臺中市,西屯區
毒品,110,0405,彰化縣,和美鎮
毒品,110,0405,臺中市,豐原區
毒品,110,0405,嘉義市,東區
毒品,110,0405,桃園市,八德區
毒品,110,0405,臺北市,萬華區
毒品,110,0405,臺北市,萬華區
毒品,110,0405,桃園市,桃園區
毒品,110,0405,苗栗縣,苗栗市
毒品,110,0405,高雄市,前鎮區
毒品,110,0405,新竹縣,竹東鎮
毒品,110,0405,臺北市,信義區
毒品,110,0405,臺北市,信義區
毒品,110,0405,臺北市,中正區
毒品,110,0405,臺北市,萬華區
毒品,110,0405,臺北市,中正區
毒品,110,0405,臺中市,北屯區
毒品,110,0405,臺中市,北屯區
毒品,110,0405,苗栗縣,西湖鄉
毒品,110,0405,桃園市,龍潭區
毒品,110,0405,高雄市,林園區
毒品,110,0405,臺北市,北投區
毒品,110,0405,屏東縣,潮州鎮
毒品,110,0405,臺南市,關廟區
毒品,110,0405,新竹縣,芎林鄉
毒品,110,0405,高雄市,大寮區
毒品,110,0405,屏東縣,潮州鎮
毒品,110,0405,桃園市,龍潭區
毒品,110,0405,臺南市,北區
毒品,110,0405,臺南市,北區
毒品,110,0406,新北市,平溪區
毒品,110,0406,桃園市,桃園區
毒品,110,0406,桃園市,桃園區
毒品,110,0406,新北市,三重區
毒品,110,0406,基隆市,中山區
毒品,110,0406,臺南市,安定區
毒品,110,0406,臺南市,麻豆區
毒品,110,0406,新竹縣,湖口鄉
毒品,110,0406,臺北市,內湖區
毒品,110,0406,屏東縣,長治鄉
毒品,110,0406,屏東縣,屏東市
毒品,110,0406,嘉義縣,民雄鄉
毒品,110,0406,新竹縣,湖口鄉
毒品,110,0406,臺北市,中正區
毒品,110,0406,臺北市,中正區
毒品,110,0406,雲林縣,元長鄉
毒品,110,0406,新北市,板橋區
毒品,110,0406,臺北市,大安區
毒品,110,0406,臺南市,東山區
毒品,110,0406,臺北市,中正區
毒品,110,0406,新北市,板橋區
毒品,110,0406,基隆市,仁愛區
毒品,110,0406,屏東縣,林邊鄉
毒品,110,0406,臺北市,中山區
毒品,110,0406,臺東縣,臺東市
毒品,110,0406,桃園市,平鎮區
毒品,110,0406,嘉義市,西區
毒品,110,0406,新北市,三重區
毒品,110,0406,臺中市,北區
毒品,110,0406,臺中市,烏日區
毒品,110,0406,屏東縣,內埔鄉
毒品,110,0406,高雄市,杉林區
毒品,110,0406,臺北市,士林區
毒品,110,0406,基隆市,仁愛區
毒品,110,0406,桃園市,八德區
毒品,110,0406,臺南市,新營區
毒品,110,0406,臺中市,北屯區
毒品,110,0406,彰化縣,大村鄉
毒品,110,0406,臺北市,萬華區
毒品,110,0406,新北市,三重區
毒品,110,0406,花蓮縣,花蓮市
毒品,110,0406,桃園市,桃園區
毒品,110,0406,桃園市,桃園區
毒品,110,0406,新北市,板橋區
毒品,110,0406,桃園市,中壢區
毒品,110,0406,桃園市,中壢區
毒品,110,0406,桃園市,八德區
毒品,110,0406,臺南市,永康區
毒品,110,0406,基隆市,中山區
毒品,110,0406,臺中市,北區
毒品,110,0406,新北市,永和區
毒品,110,0406,新北市,深坑區
毒品,110,0406,桃園市,中壢區
毒品,110,0406,新北市,永和區
毒品,110,0406,嘉義縣,民雄鄉
毒品,110,0406,嘉義縣,朴子市
毒品,110,0406,屏東縣,新園鄉
毒品,110,0406,屏東縣,新園鄉
毒品,110,0406,宜蘭縣,蘇澳鎮
毒品,110,0406,雲林縣,元長鄉
毒品,110,0406,桃園市,龜山區
毒品,110,0406,新竹縣,湖口鄉
毒品,110,0406,臺中市,太平區
毒品,110,0406,基隆市,中山區
毒品,110,0406,花蓮縣,新城鄉
毒品,110,0406,臺中市,太平區
毒品,110,0406,桃園市,桃園區
毒品,110,0406,新北市,板橋區
毒品,110,0406,高雄市,前鎮區
毒品,110,0406,桃園市,桃園區
毒品,110,0406,臺中市,北屯區
毒品,110,0406,苗栗縣,頭份市
毒品,110,0406,桃園市,新屋區
毒品,110,0406,苗栗縣,苗栗市
毒品,110,0406,金門縣,金湖鎮
毒品,110,0406,臺南市,歸仁區
毒品,110,0406,高雄市,鳳山區
毒品,110,0406,高雄市,三民區
毒品,110,0406,桃園市,中壢區
毒品,110,0406,新北市,泰山區
毒品,110,0406,嘉義縣,太保市
毒品,110,0406,雲林縣,元長鄉
毒品,110,0406,臺中市,南屯區
毒品,110,0406,雲林縣,斗六市
毒品,110,0406,臺中市,南區
毒品,110,0406,新北市,鶯歌區
毒品,110,0406,臺中市,東區
毒品,110,0406,桃園市,龜山區
毒品,110,0406,桃園市,龜山區
毒品,110,0406,桃園市,中壢區
毒品,110,0406,臺南市,官田區
毒品,110,0406,基隆市,暖暖區
毒品,110,0406,桃園市,桃園區
毒品,110,0406,雲林縣,斗六市
毒品,110,0406,臺北市,松山區
毒品,110,0406,彰化縣,彰化市
毒品,110,0406,臺中市,太平區
毒品,110,0406,臺南市,安南區
毒品,110,0406,臺北市,中山區
毒品,110,0406,新北市,中和區
毒品,110,0406,臺南市,東山區
毒品,110,0406,臺南市,東山區
毒品,110,0406,臺中市,清水區
毒品,110,0406,新北市,中和區
毒品,110,0406,新北市,鶯歌區
毒品,110,0406,新北市,三重區
毒品,110,0406,新北市,三重區
毒品,110,0406,臺北市,大同區
毒品,110,0406,臺中市,太平區
毒品,110,0406,桃園市,中壢區
毒品,110,0406,桃園市,中壢區
毒品,110,0406,嘉義市,東區
毒品,110,0406,苗栗縣,苗栗市
毒品,110,0406,高雄市,大寮區
毒品,110,0406,南投縣,埔里鎮
毒品,110,0406,臺北市,大同區
毒品,110,0406,臺中市,北屯區
毒品,110,0406,桃園市,八德區
毒品,110,0406,臺南市,安南區
毒品,110,0406,臺南市,南區
毒品,110,0406,臺南市,南區
毒品,110,0406,彰化縣,芬園鄉
毒品,110,0406,桃園市,中壢區
毒品,110,0406,彰化縣,員林市
毒品,110,0406,彰化縣,員林市
毒品,110,0406,新北市,三重區
毒品,110,0406,桃園市,楊梅區
毒品,110,0406,臺北市,萬華區
毒品,110,0406,雲林縣,元長鄉
毒品,110,0406,臺北市,內湖區
毒品,110,0406,新北市,土城區
毒品,110,0406,桃園市,平鎮區
毒品,110,0406,高雄市,鼓山區
毒品,110,0406,臺北市,中山區
毒品,110,0406,高雄市,鼓山區
毒品,110,0406,宜蘭縣,羅東鎮
毒品,110,0406,桃園市,平鎮區
毒品,110,0406,臺北市,士林區
毒品,110,0406,雲林縣,斗南鎮
毒品,110,0406,桃園市,中壢區
毒品,110,0406,新北市,板橋區
毒品,110,0407,桃園市,桃園區
毒品,110,0407,新北市,林口區
毒品,110,0407,臺南市,中西區
毒品,110,0407,臺南市,中西區
毒品,110,0407,南投縣,南投市
毒品,110,0407,新北市,中和區
毒品,110,0407,桃園市,中壢區
毒品,110,0407,臺中市,北區
毒品,110,0407,高雄市,大寮區
毒品,110,0407,南投縣,草屯鎮
毒品,110,0407,臺北市,萬華區
毒品,110,0407,高雄市,前鎮區
毒品,110,0407,新北市,樹林區
毒品,110,0407,臺中市,東區
毒品,110,0407,新竹縣,竹北市
毒品,110,0407,屏東縣,屏東市
毒品,110,0407,臺南市,安南區
毒品,110,0407,臺中市,太平區
毒品,110,0407,新北市,新店區
毒品,110,0407,南投縣,名間鄉
毒品,110,0407,雲林縣,斗六市
毒品,110,0407,桃園市,蘆竹區
毒品,110,0407,臺北市,中山區
毒品,110,0407,臺北市,北投區
毒品,110,0407,桃園市,平鎮區
毒品,110,0407,彰化縣,大村鄉
毒品,110,0407,雲林縣,斗南鎮
毒品,110,0407,雲林縣,北港鎮
毒品,110,0407,新北市,三重區
毒品,110,0407,臺北市,士林區
毒品,110,0407,臺北市,士林區
毒品,110,0407,新北市,三重區
毒品,110,0407,新北市,三重區
毒品,110,0407,臺北市,大安區
毒品,110,0407,臺南市,南區
毒品,110,0407,屏東縣,林邊鄉
毒品,110,0407,南投縣,水里鄉
毒品,110,0407,臺北市,松山區
毒品,110,0407,臺南市,新營區
毒品,110,0407,苗栗縣,通霄鎮
毒品,110,0407,臺中市,大里區
毒品,110,0407,高雄市,林園區
毒品,110,0407,苗栗縣,頭份市
毒品,110,0407,新北市,蘆洲區
毒品,110,0407,臺中市,西屯區
毒品,110,0407,高雄市,苓雅區
毒品,110,0407,新北市,中和區
毒品,110,0407,屏東縣,滿州鄉
毒品,110,0407,臺北市,信義區
毒品,110,0407,臺中市,北屯區
毒品,110,0407,宜蘭縣,蘇澳鎮
毒品,110,0407,臺南市,北區
毒品,110,0407,南投縣,水里鄉
毒品,110,0407,南投縣,魚池鄉
毒品,110,0407,新北市,中和區
毒品,110,0407,桃園市,龜山區
毒品,110,0407,新北市,三重區
毒品,110,0407,臺中市,豐原區
毒品,110,0407,桃園市,龍潭區
毒品,110,0407,新竹縣,芎林鄉
毒品,110,0407,屏東縣,高樹鄉
毒品,110,0407,臺中市,東區
毒品,110,0407,桃園市,桃園區
毒品,110,0407,臺南市,東山區
毒品,110,0407,宜蘭縣,員山鄉
毒品,110,0407,臺中市,大甲區
毒品,110,0407,臺北市,信義區
毒品,110,0407,新竹市,東區
毒品,110,0407,桃園市,龜山區
毒品,110,0407,彰化縣,大村鄉
毒品,110,0407,新北市,三重區
毒品,110,0407,雲林縣,北港鎮
毒品,110,0407,臺北市,內湖區
毒品,110,0407,雲林縣,林內鄉
毒品,110,0407,雲林縣,斗六市
毒品,110,0407,桃園市,龜山區
毒品,110,0407,桃園市,龍潭區
毒品,110,0407,高雄市,六龜區
毒品,110,0407,雲林縣,斗南鎮
毒品,110,0407,雲林縣,斗南鎮
毒品,110,0407,臺南市,安南區
毒品,110,0407,新北市,三重區
毒品,110,0407,桃園市,桃園區
毒品,110,0407,臺南市,新市區
毒品,110,0407,基隆市,仁愛區
毒品,110,0407,新北市,土城區
毒品,110,0407,桃園市,龜山區
毒品,110,0407,臺北市,南港區
毒品,110,0407,高雄市,林園區
毒品,110,0407,臺南市,北區
毒品,110,0407,高雄市,梓官區
毒品,110,0407,新北市,新莊區
毒品,110,0407,嘉義縣,竹崎鄉
毒品,110,0407,桃園市,觀音區
毒品,110,0407,臺東縣,臺東市
毒品,110,0407,南投縣,集集鎮
毒品,110,0407,桃園市,觀音區
毒品,110,0407,新竹市,香山區
毒品,110,0407,臺中市,西屯區
毒品,110,0407,嘉義市,東區
毒品,110,0407,屏東縣,內埔鄉
毒品,110,0407,南投縣,南投市
毒品,110,0407,高雄市,三民區
毒品,110,0407,桃園市,新屋區
毒品,110,0407,桃園市,平鎮區
毒品,110,0407,桃園市,桃園區
毒品,110,0408,桃園市,桃園區
毒品,110,0408,臺中市,北區
毒品,110,0408,臺中市,北屯區
毒品,110,0408,彰化縣,溪湖鎮
毒品,110,0408,雲林縣,西螺鎮
毒品,110,0408,臺中市,北區
毒品,110,0408,桃園市,中壢區
毒品,110,0408,桃園市,中壢區
毒品,110,0408,高雄市,大寮區
毒品,110,0408,桃園市,中壢區
毒品,110,0408,新北市,五股區
毒品,110,0408,屏東縣,東港鎮
毒品,110,0408,桃園市,中壢區
毒品,110,0408,臺南市,中西區
毒品,110,0408,臺北市,萬華區
毒品,110,0408,桃園市,八德區
毒品,110,0408,嘉義市,東區
毒品,110,0408,臺北市,中山區
毒品,110,0408,高雄市,大社區
毒品,110,0408,臺南市,東區
毒品,110,0408,高雄市,楠梓區
毒品,110,0408,新北市,板橋區
毒品,110,0408,臺北市,萬華區
毒品,110,0408,新北市,土城區
毒品,110,0408,新竹縣,竹東鎮
毒品,110,0408,新北市,三重區
毒品,110,0408,新北市,三重區
毒品,110,0408,桃園市,平鎮區
毒品,110,0408,高雄市,梓官區
毒品,110,0408,新北市,三重區
毒品,110,0408,桃園市,八德區
毒品,110,0408,桃園市,八德區
毒品,110,0408,新竹縣,湖口鄉
毒品,110,0408,臺北市,士林區
毒品,110,0408,新北市,三重區
毒品,110,0408,新北市,板橋區
毒品,110,0408,苗栗縣,三灣鄉
毒品,110,0408,苗栗縣,苗栗市
毒品,110,0408,桃園市,桃園區
毒品,110,0408,屏東縣,屏東市
毒品,110,0408,臺北市,萬華區
毒品,110,0408,新北市,三重區
毒品,110,0408,臺北市,萬華區
毒品,110,0408,基隆市,仁愛區
毒品,110,0408,苗栗縣,公館鄉
毒品,110,0408,彰化縣,田尾鄉
毒品,110,0408,新北市,板橋區
毒品,110,0408,桃園市,大溪區
毒品,110,0408,臺南市,中西區
毒品,110,0408,基隆市,七堵區
毒品,110,0408,新竹縣,湖口鄉
毒品,110,0408,臺中市,霧峰區
毒品,110,0408,新竹縣,竹北市
毒品,110,0408,臺中市,北區
毒品,110,0408,桃園市,桃園區
毒品,110,0408,桃園市,桃園區
毒品,110,0408,基隆市,中正區
毒品,110,0408,屏東縣,屏東市
毒品,110,0408,桃園市,桃園區
毒品,110,0408,高雄市,三民區
毒品,110,0408,高雄市,六龜區
毒品,110,0408,基隆市,暖暖區
毒品,110,0408,高雄市,鳳山區
毒品,110,0408,金門縣,金城鎮
毒品,110,0408,高雄市,三民區
毒品,110,0408,臺中市,龍井區
毒品,110,0408,彰化縣,社頭鄉
毒品,110,0408,桃園市,楊梅區
毒品,110,0408,臺北市,士林區
毒品,110,0408,新竹市,北區
毒品,110,0408,高雄市,梓官區
毒品,110,0408,臺南市,官田區
毒品,110,0408,高雄市,苓雅區
毒品,110,0408,嘉義市,西區
毒品,110,0408,嘉義市,東區
毒品,110,0408,雲林縣,斗六市
毒品,110,0408,高雄市,苓雅區
毒品,110,0408,桃園市,桃園區
毒品,110,0408,臺中市,太平區
毒品,110,0408,屏東縣,屏東市
毒品,110,0408,臺北市,文山區
毒品,110,0408,新北市,三重區
毒品,110,0408,臺北市,士林區
毒品,110,0408,臺北市,士林區
毒品,110,0408,苗栗縣,卓蘭鎮
毒品,110,0408,臺北市,萬華區
毒品,110,0408,臺中市,北屯區
毒品,110,0408,臺中市,西屯區
毒品,110,0408,臺中市,豐原區
毒品,110,0408,桃園市,中壢區
毒品,110,0408,花蓮縣,鳳林鎮
毒品,110,0408,嘉義市,東區
毒品,110,0408,新北市,板橋區
毒品,110,0408,南投縣,草屯鎮
毒品,110,0408,桃園市,蘆竹區
毒品,110,0408,基隆市,中山區
毒品,110,0408,苗栗縣,公館鄉
毒品,110,0408,臺南市,中西區
毒品,110,0409,桃園市,龜山區
毒品,110,0409,臺中市,北屯區
毒品,110,0409,新北市,三重區
毒品,110,0409,臺中市,潭子區
